nivel,grupo,n_clases,feature_set,n_features,clasificador,accuracy_mean,accuracy_std,f1_macro_mean,f1_macro_std
super_clase,Letters/Numbers/Controls,3,Frecuencias_Abs,70,SVM_Lineal,0.8534295669487306,0.018644581554405106,0.7086197727801445,0.03896184503214045
super_clase,Letters/Numbers/Controls,3,Wavelets,252,MLP,0.8265272938443671,0.022676666795986157,0.7056579307535947,0.0297125942580551
super_clase,Letters/Numbers/Controls,3,Wavelets,252,LogReg,0.8346839223494275,0.018364325356999195,0.7034894471257928,0.023058278934886333
super_clase,Letters/Numbers/Controls,3,Wavelets,252,Ensamble_SVMLin_LogReg,0.8355002488800398,0.0176051909964147,0.701955265062966,0.02492664484891723
super_clase,Letters/Numbers/Controls,3,Wavelets,252,SVM_Lineal,0.8355035672805707,0.017569363666764082,0.7010274073363008,0.02418927800169923
super_clase,Letters/Numbers/Controls,3,Wavelets,252,Ensamble_MLP_SVMRBF,0.8306155632984902,0.02103779677372696,0.6993892896448681,0.026009715582616267
super_clase,Letters/Numbers/Controls,3,Wavelets,252,RF,0.8192102206736352,0.025107985059203287,0.6992942385144412,0.03366220646648139
super_clase,Letters/Numbers/Controls,3,Wavelets,252,XGBC,0.8208395553343288,0.02798903349179236,0.6990065193819348,0.031064520664771205
super_clase,Letters/Numbers/Controls,3,Frecuencias_Est,210,XGBC,0.8110934129749461,0.020837340131397895,0.6985588485550354,0.014052689785698612
super_clase,Letters/Numbers/Controls,3,Frecuencias_Rel,70,XGBC,0.8176107516177202,0.019964490441970174,0.6935297999402806,0.018987516128881228
por_grupo,Controls,3,Frecuencias_Abs,70,Ensamble_SVMLin_LogReg,0.45833333333333337,0.07905694150420949,0.4481318681318681,0.0670720749249926
por_grupo,Controls,3,Frecuencias_Abs,70,SVM_Lineal,0.45833333333333337,0.07905694150420949,0.4481318681318681,0.0670720749249926
por_grupo,Controls,3,Frecuencias_Rel,70,RF,0.4666666666666667,0.07637626158259732,0.44647986459131966,0.07244899597338071
por_grupo,Controls,3,Frecuencias_Abs,70,SVM_RBF,0.4583333333333333,0.09128709291752768,0.4443973799391756,0.08421383948619797
por_grupo,Controls,3,Frecuencias_Abs,70,LogReg,0.45,0.1,0.4401341142517613,0.0948689712132024
por_grupo,Controls,3,Frecuencias_Est,210,SVM_Lineal,0.45,0.0485912657903775,0.4387375300997592,0.0558162777348799
por_grupo,Controls,3,Frecuencias_Todas,350,XGBC,0.45,0.05527707983925664,0.43751959025952836,0.055875284767753025
por_grupo,Controls,3,Frecuencias_Est,210,RF,0.4333333333333334,0.06236095644623236,0.41816962649779993,0.06381983767504512
por_grupo,Controls,3,Frecuencias_Abs,70,RF,0.4333333333333333,0.06770032003863301,0.41781526752114984,0.06230756437911788
por_grupo,Controls,3,Frecuencias_Est,210,MLP,0.425,0.055277079839256664,0.41527888348321784,0.05827539720042401
por_grupo,Controls,3,Frecuencias_Todas,350,SVM_Lineal,0.425,0.0485912657903775,0.41512950929359604,0.0562402870879306
por_grupo,Controls,3,Frecuencias_Rel,70,XGBC,0.4416666666666666,0.07728015412913085,0.41336636130753784,0.08124585677638607
por_grupo,Controls,3,Frecuencias_Est,210,LogReg,0.425,0.06666666666666668,0.41318738594280385,0.06221484934068709
por_grupo,Controls,3,Frecuencias_Est,210,Ensamble_SVMLin_LogReg,0.425,0.06666666666666668,0.41149478717590177,0.0605294802051291
por_grupo,Controls,3,Frecuencias_Rel,70,Ensamble_MLP_SVMRBF,0.425,0.0485912657903775,0.4091862128239837,0.04166632055921367
por_grupo,Controls,3,Frecuencias_Rel,70,SVM_RBF,0.4333333333333334,0.062360956446232345,0.40775595978382356,0.05202809553998776
por_grupo,Controls,3,Frecuencias_Est,210,XGBC,0.425,0.08079466429027213,0.4077414054813436,0.07149253349029532
por_grupo,Controls,3,Frecuencias_Est,210,Ensamble_MLP_SVMRBF,0.4166666666666667,0.05892556509887896,0.4071239372942159,0.06097703475049403
por_grupo,Controls,3,Frecuencias_Est,210,SVM_RBF,0.41666666666666663,0.05270462766947299,0.40594328272346847,0.05402528877948657
por_grupo,Controls,3,Frecuencias_Rel,70,MLP,0.41666666666666663,0.05270462766947299,0.4016093217143156,0.042541687026549806
por_grupo,Controls,3,Frecuencias_Todas,350,Ensamble_MLP_SVMRBF,0.41666666666666663,0.07453559924999299,0.40028414424699255,0.05976070702196643
