Tm,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,ch9,ch10,ch11,ch12,ch13,ch14,ch15,ch16
111283,572103,-1323001,56025,-347172,2256397,-7497122,-2037583,-4634648,-5591387,-3400117,-6311730,-3960466,-4090367,-1856221,-4228578,-8388608
111284,576623,-1367096,74015,-324154,2273843,-7815064,-2019909,-4609854,-5612336,-3395891,-6310646,-4024478,-4079834,-1836077,-4214704,-8388608
111285,578154,-1406745,91149,-301405,2295826,-7504691,-2000804,-4595346,-5641987,-3396015,-6321492,-4072397,-4073468,-1827939,-4205406,-8388608
111286,575129,-1440008,103502,-283611,2310979,-7280174,-1987870,-4585402,-5665787,-3397589,-6332229,-4100980,-4066506,-1821783,-4198345,-8388608
111287,572839,-1472573,115749,-266979,2319381,-7546543,-1978688,-4568554,-5679726,-3395853,-6332787,-4131318,-4057770,-1807287,-4188797,-8388608
111288,573999,-1507204,130858,-248537,2331349,-7717384,-1966407,-4548947,-5696474,-3393326,-6333248,-4169407,-4052914,-1793062,-4179209,-8388608
111289,573038,-1536904,145139,-230652,2348258,-7247738,-1952415,-4539621,-5722239,-3395189,-6345671,-4193412,-4053362,-1791439,-4174529,-8388608
111290,567454,-1558259,153836,-218439,2359313,-6745585,-1944408,-4537517,-5743421,-3399417,-6360337,-4195036,-4053947,-1794521,-4173076,-8388608
111291,561649,-1577068,160567,-209282,2361791,-6775364,-1941887,-4530362,-5753286,-3400929,-6364985,-4195087,-4052309,-1789958,-4169787,-8388608
111292,559902,-1597938,169526,-198950,2365902,-6901427,-1937237,-4518611,-5763068,-3400882,-6366531,-4205823,-4053084,-1782885,-4165369,-8388608
111293,558078,-1615311,178724,-188049,2376303,-6450252,-1929357,-4514855,-5782104,-3404313,-6378668,-4209092,-4058512,-1786521,-4164489,-8388608
111294,552129,-1624636,182870,-181974,2382979,-5853332,-1925921,-4519412,-5799398,-3410772,-6395516,-4191969,-4064346,-1796644,-4167135,-8388608
111295,545359,-1630614,184456,-179406,2380795,-5766749,-1928377,-4519857,-5805254,-3414762,-6402929,-4171636,-4067409,-1799735,-4168187,-8388608
111296,542757,-1638353,188447,-175632,2378838,-5888632,-1929404,-4513881,-5808179,-3415809,-6404227,-4162851,-4071376,-1797662,-4167024,-8388608
111297,541014,-1643820,193399,-170941,2383408,-5470597,-1926671,-4514289,-5819906,-3419514,-6414580,-4150964,-4080241,-1804811,-4168953,-8388608
111298,535013,-1641306,193393,-170819,2385809,-4773693,-1927512,-4524743,-5832352,-3427043,-6431989,-4118945,-4090531,-1820687,-4175327,-8388608
111299,527312,-1634476,189618,-175270,2378993,-4549408,-1934956,-4533047,-5833572,-3432958,-6441285,-4080780,-4098015,-1830993,-4180934,-8296060
111300,523404,-1629327,187651,-179082,2370406,-4658585,-1942285,-4534049,-5829620,-3435475,-6442469,-4054947,-4105317,-1834344,-4183989,-8281633
111301,521546,-1623052,187611,-181341,2368526,-4295103,-1945275,-4539019,-5833637,-3439541,-6450499,-4030534,-4117426,-1844962,-4189296,-8007250
111302,515703,-1607570,183962,-187231,2366593,-3449386,-1950440,-4555201,-5840502,-3447415,-6467341,-3984612,-4132519,-1866646,-4199793,-7239219
111303,506456,-1582265,176088,-199154,2354858,-2801854,-1963449,-4573035,-5835619,-3453906,-6477829,-3920726,-4147429,-1887119,-4212097,-6485263
111304,498394,-1550368,168424,-213796,2337039,-2326803,-1980402,-4586964,-5820235,-3456365,-6478657,-3852229,-4165291,-1903688,-4224780,-5894524
111305,491154,-1509569,160453,-231066,2321504,-1324087,-1997041,-4607330,-5806564,-3460042,-6483971,-3770478,-4191872,-1929959,-4242641,-4945763
111306,478753,-1454209,145101,-256239,2303239,212425,-2018950,-4643868,-5793468,-3469524,-6499628,-3656356,-4224806,-1971808,-4268898,-3424000
111307,462798,-1387282,120686,-291227,2273214,1363019,-2050891,-4685636,-5767344,-3480499,-6510872,-3520984,-4256814,-2014276,-4298085,-2013126
111308,449648,-1319199,93060,-330134,2235426,1808243,-2087424,-4721193,-5729878,-3488902,-6510829,-3395134,-4286055,-2047665,-4324726,-1189954
111309,442305,-1254704,66241,-367913,2202768,2179416,-2119536,-4754602,-5696416,-3497337,-6511247,-3287826,-4315754,-2080267,-4349874,-594019
111310,435591,-1190098,37493,-405429,2175804,2806526,-2148356,-4795068,-5671569,-3509589,-6521067,-3183633,-4344031,-2119557,-4376165,191964
111311,428981,-1126450,5628,-444444,2145676,3007549,-2179026,-4834179,-5642632,-3521554,-6527648,-3085709,-4364698,-2153397,-4399594,725514
111312,426934,-1070963,-23235,-479971,2113363,2496087,-2208447,-4860249,-5607060,-3527824,-6521251,-3015944,-4376932,-2171511,-4415356,609093
111313,431909,-1026349,-44993,-507990,2090083,1936351,-2228976,-4876903,-5577874,-3530677,-6512221,-2978209,-4386857,-2182914,-4425983,238238
111314,437481,-985701,-63104,-530725,2076963,1915680,-2242267,-4897543,-5561121,-3535118,-6512691,-2947840,-4396327,-2200143,-4436736,231740
111315,440331,-945955,-82608,-553754,2062449,1848967,-2256773,-4919484,-5543569,-3539889,-6513631,-2914996,-4401453,-2216258,-4446927,308721
111316,444139,-912745,-100174,-574798,2043559,1215313,-2272476,-4931147,-5518892,-3540362,-6503454,-2898373,-4400879,-2219846,-4452137,-70351
111317,452554,-890109,-111996,-590079,2030251,485826,-2282181,-4933847,-5498010,-3537723,-6489380,-2906924,-4399569,-2216691,-4453445,-698164
111318,461098,-871971,-120266,-600511,2026740,326226,-2285206,-4940694,-5489787,-3537292,-6485251,-2920236,-4400020,-2220369,-4455875,-951932
111319,465645,-853677,-130538,-611707,2022682,283386,-2289561,-4951894,-5483013,-3538900,-6485174,-2924691,-4398287,-2226767,-4459504,-982741
111320,469938,-839857,-140240,-622145,2013186,-303602,-2296399,-4954824,-5468044,-3537073,-6475141,-2937337,-4391115,-2222288,-4459034,-1402448
111321,478759,-835854,-144542,-627190,2007368,-1125555,-2298481,-4947465,-5453781,-3531547,-6458982,-2972586,-4382366,-2209146,-4453941,-2157473
111322,488635,-837512,-144624,-626879,2011711,-1440814,-2293336,-4942479,-5451981,-3527796,-6451776,-3015086,-4375679,-2201600,-4449259,-2619756
111323,494615,-839211,-146261,-626641,2017503,-1520729,-2288267,-4943206,-5454321,-3526846,-6451231,-3047626,-4367535,-2198858,-4446161,-2781838
111324,499706,-844505,-148016,-626037,2017924,-2115889,-2285999,-4937120,-5448946,-3523103,-6442177,-3084162,-4353606,-2186392,-4439251,-3276986
111325,509004,-860216,-144791,-620239,2020324,-3095164,-2280025,-4919494,-5442813,-3515577,-6425532,-3143997,-4337002,-2163464,-4427197,-4205479
111326,520679,-884130,-136376,-608087,2033339,-3676625,-2265930,-4901439,-5449268,-3509044,-6416215,-3216906,-4322011,-2143807,-4414372,-4964911
111327,529198,-908853,-127804,-594051,2050703,-3892449,-2249609,-4889264,-5463229,-3505501,-6415666,-3281482,-4305947,-2130125,-4402887,-5356439
111328,535738,-936406,-119721,-579989,2063079,-4506552,-2236179,-4872404,-5471173,-3500149,-6409108,-3346011,-4284891,-2109153,-4388637,-5963949
111329,545386,-972637,-106819,-561295,2075394,-5519485,-2220494,-4844086,-5476266,-3490453,-6393656,-3429073,-4260995,-2077241,-4369301,-6984946
111330,557504,-1015685,-88232,-536735,2097109,-6135159,-2197481,-4814304,-5492003,-3481031,-6383779,-3522932,-4240350,-2048194,-4349612,-7842034
111331,565073,-1057282,-70120,-511616,2122843,-6172406,-2173277,-4793762,-5516907,-3475954,-6385556,-3602435,-4222639,-2029659,-4333984,-8168288
111332,568123,-1097601,-55434,-489889,2141451,-6439244,-2154779,-4774002,-5536072,-3471466,-6384889,-3670181,-4203281,-2009389,-4319116,-8388608
111333,572441,-1142201,-38733,-466891,2156039,-7138591,-2137728,-4745537,-5549078,-3463599,-6375118,-3746716,-4182479,-1980096,-4301064,-8388608
111334,579511,-1191050,-17853,-440147,2177183,-7564697,-2115536,-4715374,-5569076,-3455754,-6368601,-3830686,-4165801,-1953037,-4283092,-8388608
111335,582993,-1236264,2198,-413474,2202838,-7360994,-2091996,-4695540,-5598209,-3452426,-6374343,-3898005,-4153296,-1938024,-4269709,-8388608
111336,581885,-1275987,17840,-391404,2221809,-7256818,-2074467,-4679612,-5621693,-3450509,-6379867,-3946257,-4140179,-1924586,-4258424,-8388608
111337,581171,-1316161,33475,-370365,2234163,-7635614,-2060715,-4656786,-5636311,-3445671,-6375798,-3996871,-4125716,-1903064,-4244964,-8388608
111338,583668,-1359316,52043,-347178,2250571,-7908354,-2043577,-4631322,-5654359,-3440109,-6372043,-4055057,-4114912,-1881822,-4231182,-8388608
111339,583764,-1398913,69602,-324392,2271888,-7564969,-2024777,-4616150,-5682304,-3439486,-6380898,-4099945,-4109307,-1873142,-4222341,-8388608
111340,579171,-1432162,81629,-307001,2287289,-7240235,-2011930,-4607521,-5706718,-3441794,-6392436,-4125061,-4103826,-1868749,-4216704,-8388608
111341,574884,-1464674,92499,-291491,2295099,-7469065,-2003626,-4592612,-5720759,-3441151,-6393971,-4151384,-4095501,-1855739,-4208414,-8388608
111342,574797,-1500788,106347,-273845,2305593,-7771735,-1992357,-4572626,-5735934,-3438810,-6392911,-4190001,-4089246,-1839964,-4198492,-8388608
111343,574128,-1534715,120668,-255321,2322518,-7473931,-1977838,-4560839,-5761542,-3440297,-6403244,-4221492,-4087827,-1835166,-4192344,-8388608
111344,569010,-1561355,130245,-241358,2335610,-7022814,-1967881,-4557149,-5785912,-3444954,-6418504,-4232436,-4087162,-1836861,-4189907,-8388608
111345,563020,-1584454,137909,-230459,2340156,-7031659,-1963627,-4549235,-5799066,-3446867,-6424423,-4238799,-4084213,-1831707,-4185936,-8388608
111346,560504,-1607799,148108,-218699,2344771,-7126898,-1958447,-4536169,-5809539,-3445959,-6425112,-4252247,-4083906,-1823230,-4180878,-8388608
111347,557354,-1624529,159132,-207217,2354851,-6483225,-1951005,-4532036,-5828121,-3447944,-6435860,-4252451,-4091549,-1827474,-4181281,-8388608
111348,547689,-1625404,164261,-203159,2359953,-5296499,-1950231,-4542037,-5844362,-3453712,-6453943,-4215089,-4105177,-1845189,-4189629,-8388608
111349,533492,-1610746,163249,-208502,2351293,-4281999,-1960816,-4555959,-5844684,-3458451,-6464604,-4148249,-4122439,-1864144,-4202448,-8327479
111350,519938,-1585399,159347,-220157,2334945,-3374561,-1977497,-4570229,-5834107,-3461611,-6468402,-4067852,-4146281,-1883965,-4218660,-7362947
111351,506076,-1548026,151342,-237629,2319146,-1961511,-1996121,-4595589,-5825432,-3468815,-6479990,-3967279,-4179607,-1917274,-4242019,-6012257
111352,487526,-1494783,133596,-265009,2297913,-259897,-2022009,-4636785,-5814402,-3482152,-6500171,-3834392,-4217530,-1964375,-4273138,-4257730
111353,467454,-1430646,107431,-301634,2264502,875058,-2057570,-4680186,-5788661,-3495444,-6512767,-3686985,-4252946,-2008642,-4305273,-2803077
111354,452302,-1364390,79709,-340784,2226044,1401271,-2095382,-4716761,-5753183,-3505331,-6514489,-3552150,-4285996,-2044239,-4334271,-1909206
111355,442661,-1297224,52813,-378897,2193906,2033099,-2128286,-4753928,-5723131,-3515895,-6519321,-3430518,-4320241,-2082274,-4362806,-1081325
111356,433269,-1226099,22909,-418164,2165375,2852812,-2159578,-4798600,-5698268,-3529828,-6531934,-3306483,-4352130,-2126460,-4392453,-62482
111357,425135,-1155854,-10022,-459117,2132233,3060473,-2193181,-4839199,-5665856,-3541973,-6537578,-3191126,-4375019,-2161849,-4417712,551301
111358,423413,-1095456,-38949,-495436,2098939,2543337,-2223591,-4865345,-5628024,-3548054,-6530247,-3109271,-4389316,-2180904,-4434372,456933
111359,428530,-1046176,-60821,-523878,2076559,2108764,-2244053,-4884266,-5599324,-3551606,-6523177,-3059167,-4401556,-2195629,-4446432,202897
111360,433400,-1000886,-80241,-547999,2062809,2158122,-2258506,-4907938,-5581951,-3557118,-6525472,-3014852,-4412380,-2216081,-4458791,308531
111361,436479,-956983,-100292,-571897,2046675,2002565,-2274278,-4929754,-5560861,-3561197,-6524444,-2971733,-4417248,-2231693,-4468827,361160
111362,441921,-920958,-116802,-592308,2027955,1296739,-2289489,-4939597,-5533348,-3560016,-6511546,-2949336,-4416300,-2233656,-4472871,-73785
111363,451817,-895929,-127247,-606505,2016961,657347,-2297536,-4942476,-5512427,-3556597,-6497781,-2951112,-4415612,-2231567,-4473876,-638402
111364,460049,-874292,-135676,-617187,2014203,600828,-2300530,-4951555,-5503809,-3556245,-6495000,-2953923,-4416592,-2237563,-4476923,-773786
111365,464670,-852378,-146082,-628904,2009087,503267,-2305745,-4962532,-5493518,-3556764,-6492917,-2949403,-4414279,-2243333,-4480211,-804045
111366,469921,-836112,-154837,-638967,1999269,-156862,-2312587,-4963589,-5475217,-3553044,-6479807,-2957351,-4406664,-2237002,-4478703,-1277868
111367,479501,-829704,-158132,-643517,1995017,-897357,-2313706,-4956413,-5460426,-3546593,-6463510,-2987535,-4398806,-2224769,-4473581,-1981505
111368,488579,-827295,-158536,-643762,1999976,-1070716,-2308739,-4954192,-5458247,-3543026,-6457919,-3020308,-4393192,-2220237,-4470031,-2302554
111369,493798,-824359,-161037,-644871,2004128,-1162387,-2305165,-4955990,-5456824,-3541399,-6455964,-3043087,-4385093,-2218024,-4467370,-2423690
111370,498873,-826034,-162871,-645176,2002851,-1814552,-2304094,-4949331,-5447265,-3536213,-6443999,-3073875,-4371490,-2204651,-4460341,-2951014
111371,508501,-837735,-159319,-640086,2005506,-2696103,-2298141,-4932670,-5439384,-3527813,-6426786,-3127272,-4356651,-2183264,-4449001,-3811722
111372,518987,-855407,-151813,-629701,2018218,-3078569,-2284939,-4918680,-5444663,-3521677,-6419207,-3187917,-4343926,-2167886,-4438234,-4382552
111373,525839,-873331,-145647,-619017,2032432,-3256112,-2271525,-4909890,-5454212,-3518286,-6418074,-3239287,-4329372,-2156774,-4428736,-4678144
111374,531767,-895144,-139221,-607757,2041332,-3935139,-2260784,-4894191,-5456476,-3511976,-6408537,-3295042,-4309259,-2135890,-4415372,-5305172
111375,541865,-926311,-127323,-591157,2052499,-4923364,-2246105,-4867339,-5458319,-3501756,-6391926,-3371729,-4287225,-2105419,-4397170,-6307354
111376,553377,-963596,-110562,-568963,2073583,-5420810,-2224095,-4841590,-5472574,-3493016,-6383616,-3456672,-4268376,-2080152,-4379382,-7050476
111377,560666,-999124,-94632,-546431,2097333,-5493871,-2201524,-4823435,-5493044,-3487670,-6384355,-3527267,-4250194,-2062656,-4364394,-7354378
111378,564918,-1034688,-80434,-525782,2114183,-5912876,-2183759,-4802604,-5506358,-3481209,-6379567,-3591795,-4229125,-2040015,-4348431,-7813189
111379,571207,-1076221,-63223,-502848,2129141,-6679324,-2165782,-4772887,-5516033,-3471447,-6366964,-3668919,-4207504,-2009073,-4329335,-8388608
111380,579254,-1121661,-42136,-476066,2151948,-7026452,-2142254,-4744039,-5535251,-3462826,-6360658,-3750915,-4190467,-1983081,-4311221,-8388608
111381,582895,-1163067,-22835,-450211,2177501,-6834249,-2118712,-4725374,-5561766,-3458796,-6365554,-3814377,-4176565,-1968187,-4297587,-8388608
111382,582576,-1200675,-7329,-428466,2195371,-6888491,-2101458,-4707762,-5580909,-3455054,-6367222,-3863414,-4161149,-1951684,-4284817,-8388608
111383,583717,-1240690,9412,-406488,2208597,-7378159,-2086286,-4682384,-5592877,-3447927,-6359609,-3918997,-4144629,-1926731,-4269223,-8388608
111384,587523,-1283628,29162,-381976,2227682,-7600612,-2066830,-4656639,-5611567,-3441511,-6355828,-3980572,-4132830,-1905179,-4254511,-8388608
111385,587824,-1322121,46967,-358621,2250309,-7245699,-2046876,-4641809,-5638769,-3440119,-6364304,-4025455,-4125246,-1895988,-4244804,-8388608
111386,584079,-1355244,59846,-340258,2265760,-7068256,-2033182,-4630595,-5659805,-3440179,-6372004,-4053526,-4116476,-1887622,-4236911,-8388608
111387,581384,-1389842,72556,-322829,2274789,-7427743,-2023003,-4612137,-5672204,-3437187,-6369872,-4087675,-4105541,-1870327,-4226113,-8388608
111388,582534,-1428257,88352,-302915,2288488,-7693495,-2008852,-4590669,-5689068,-3433711,-6368547,-4132887,-4097927,-1853248,-4214794,-8388608
111389,581970,-1463049,103836,-282647,2307771,-7349271,-1992335,-4578676,-5715525,-3434434,-6379102,-4166343,-4094437,-1847753,-4207480,-8388608
111390,577049,-1491050,114506,-267307,2321351,-7006519,-1981454,-4572472,-5737864,-3437259,-6391442,-4180702,-4090792,-1845942,-4202991,-8388608
111391,572429,-1516926,124576,-253774,2327443,-7143583,-1975133,-4560297,-5749409,-3436646,-6393419,-4194542,-4084932,-1835944,-4196107,-8388608
111392,571469,-1543721,137463,-238829,2335829,-7244924,-1966464,-4544426,-5761351,-3434274,-6393175,-4215738,-4082582,-1824905,-4188770,-8388608
111393,568959,-1564619,149929,-224527,2349323,-6660810,-1955893,-4538601,-5782061,-3435954,-6404478,-4222920,-4086728,-1826922,-4186748,-8388608
111394,561195,-1574504,156338,-216796,2357056,-5886729,-1951702,-4542583,-5798958,-3440781,-6420023,-4202626,-4092937,-1836771,-4189641,-8388608
111395,552066,-1577830,159266,-214141,2354466,-5570161,-1954854,-4544024,-5802621,-3443221,-6425947,-4172657,-4098073,-1841075,-4192216,-8388608
111396,546460,-1579177,163238,-212164,2350948,-5379194,-1958018,-4541587,-5802457,-3443651,-6426904,-4147382,-4106355,-1843116,-4194581,-8388608
111397,540479,-1573570,166143,-211817,2351928,-4595401,-1959608,-4548507,-5809702,-3447682,-6437716,-4111276,-4121318,-1857121,-4202022,-8388608
111398,529803,-1555248,162455,-218416,2348443,-3543794,-1966858,-4567086,-5815186,-3455951,-6455041,-4048682,-4139062,-1881282,-4215287,-7462876
111399,517630,-1529027,153994,-231151,2334213,-2965074,-1982074,-4584670,-5807205,-3462526,-6463519,-3975157,-4155067,-1900811,-4228626,-6698241
111400,509491,-1501257,146184,-244873,2317471,-2683545,-1998107,-4596612,-5792625,-3465962,-6464032,-3909064,-4172022,-1915066,-4240442,-6258290
111401,503087,-1468925,138707,-259029,2306138,-1915474,-2011183,-4614620,-5784415,-3471320,-6471557,-3839270,-4194399,-1938123,-4255489,-5525676
111402,493012,-1424599,126056,-278457,2293151,-763440,-2027680,-4644444,-5776740,-3480632,-6486785,-3746076,-4219417,-1972087,-4275946,-4354389
111403,480964,-1371112,108106,-304346,2269959,-13636,-2051985,-4674764,-5756002,-3488445,-6494178,-3639942,-4242238,-2002540,-4296836,-3363013
111404,472368,-1316734,90183,-331765,2242392,325489,-2078286,-4698659,-5726368,-3492466,-6491392,-3541866,-4264552,-2025711,-4315602,-2762489
111405,466848,-1261646,73048,-358927,2220234,981616,-2101080,-4725567,-5702001,-3497582,-6492986,-3447504,-4291114,-2054412,-4336188,-2027611
111406,458333,-1201011,50885,-390116,2198560,1977288,-2125567,-4763689,-5681584,-3507336,-6503685,-3339455,-4319236,-2093211,-4361134,-933053
111407,448439,-1137942,22988,-426489,2168701,2432826,-2156047,-4801427,-5652046,-3517169,-6508687,-3229660,-4342197,-2127047,-4385071,-138123
111408,443641,-1082677,-4047,-461305,2135998,2101337,-2186104,-4827419,-5615906,-3522964,-6501951,-3147266,-4358294,-2146690,-4402435,-63379
111409,445792,-1038134,-25852,-489643,2113351,1745473,-2207146,-4847114,-5588912,-3527564,-6496351,-3096392,-4372074,-2162402,-4415444,-232712
111410,448316,-997574,-45712,-513838,2099288,1778750,-2222143,-4871093,-5573376,-3534356,-6500026,-3054013,-4383394,-2182995,-4428049,-128703
111411,449865,-960244,-66157,-537400,2083053,1512785,-2237987,-4892091,-5554818,-3539815,-6500129,-3017605,-4387774,-2197506,-4437541,-169009
111412,454881,-932792,-82362,-556294,2065359,638079,-2252055,-4899737,-5530889,-3539749,-6488260,-3006799,-4385034,-2196906,-4439908,-764569
111413,465380,-917914,-91517,-567397,2056955,-210139,-2257336,-4899016,-5515002,-3537257,-6475779,-3024983,-4381104,-2190992,-4437976,-1538749
111414,475499,-908738,-97129,-572888,2058588,-534297,-2255572,-4902187,-5512312,-3537156,-6473785,-3049382,-4376724,-2191024,-4436238,-1943902
111415,482733,-902658,-103426,-577655,2059144,-959232,-2254602,-4905115,-5509044,-3537172,-6471883,-3072737,-4367283,-2188497,-4433014,-2312454
111416,490955,-905848,-106872,-579159,2056311,-1957201,-2253982,-4896763,-5500101,-3532854,-6459377,-3114291,-4351846,-2172653,-4424134,-3157793
111417,503304,-921879,-103924,-573927,2060198,-3003018,-2246614,-4879384,-5497411,-3526279,-6445008,-3181756,-4336205,-2150903,-4411569,-4221739
111418,514835,-943858,-97089,-563218,2074134,-3452126,-2232353,-4866193,-5508781,-3522466,-6441922,-3253541,-4322512,-2136501,-4400236,-4882537
111419,522735,-966109,-90944,-551916,2088127,-3793622,-2218599,-4855816,-5521159,-3519780,-6442003,-3315653,-4305876,-2123471,-4389056,-5325069
111420,530132,-993625,-83400,-539244,2096884,-4627696,-2207216,-4836962,-5526471,-3513757,-6432785,-3384933,-4284726,-2099940,-4373999,-6123247
111421,540863,-1030670,-70562,-521635,2109202,-5574855,-2191609,-4809467,-5534179,-3505132,-6419726,-3472776,-4264308,-2070384,-4355964,-7153909
111422,551218,-1070952,-53804,-499420,2130943,-5901207,-2169717,-4786319,-5554146,-3498788,-6416987,-3560294,-4247639,-2048825,-4339698,-7773679
111423,556849,-1107455,-38812,-478273,2152846,-5916675,-2149250,-4770081,-5576246,-3495036,-6420632,-3629032,-4231163,-2033553,-4326043,-8002912
111424,560361,-1143498,-24983,-458811,2167439,-6334711,-2133751,-4749413,-5589241,-3489141,-6416449,-3692347,-4212102,-2011561,-4310846,-8388608
111425,566636,-1184121,-7751,-436918,2181984,-6958106,-2116994,-4721077,-5600022,-3480411,-6406215,-3765795,-4194163,-1983571,-4293341,-8388608
111426,572970,-1225279,12194,-412382,2203981,-7018657,-2095561,-4697287,-5620819,-3473977,-6404951,-3836072,-4181845,-1964040,-4278561,-8388608
111427,574040,-1259643,28775,-390718,2225802,-6651334,-2076357,-4683918,-5644966,-3471664,-6412727,-3882757,-4172128,-1954744,-4268512,-8388608
111428,572138,-1289417,41711,-373414,2238641,-6641246,-2063972,-4669789,-5659134,-3468602,-6414441,-3916311,-4160795,-1941842,-4258692,-8388608
111429,572723,-1320959,56052,-355807,2248133,-6983332,-2052789,-4648557,-5667484,-3462639,-6408148,-3956817,-4149816,-1922148,-4246722,-8388608
111430,575178,-1352312,72936,-336112,2264250,-6909282,-2037196,-4629849,-5683341,-3458018,-6408091,-3997253,-4143999,-1908792,-4236663,-8388608
111431,573240,-1376178,86564,-319227,2281579,-6332591,-2022930,-4622572,-5704197,-3457883,-6418475,-4015559,-4141542,-1907154,-4231671,-8388608
111432,567724,-1393751,94994,-308079,2289740,-6044341,-2016132,-4617371,-5716086,-3458242,-6424976,-4018099,-4138057,-1904517,-4228144,-8388608
111433,564058,-1411681,103384,-298144,2292208,-6204290,-2012389,-4605518,-5720082,-3455712,-6422264,-4026652,-4134254,-1894517,-4222732,-8388608
111434,562925,-1430095,113749,-287044,2299615,-6080487,-2005222,-4594694,-5729915,-3453979,-6423382,-4039517,-4135609,-1888897,-4218949,-8388608
111435,557995,-1441192,121175,-278651,2309289,-5365153,-1998687,-4596073,-5746581,-3457064,-6436121,-4032916,-4141600,-1896390,-4220897,-8388608
111436,549269,-1443935,122661,-276691,2310481,-4826239,-1999607,-4601967,-5755024,-3461346,-6447025,-4006817,-4146969,-1905281,-4225313,-8305872
111437,542062,-1445672,122783,-277142,2304123,-4826119,-2004962,-4601592,-5753482,-3462852,-6447782,-3985032,-4150976,-1906206,-4227772,-8167247
111438,538567,-1449037,124717,-276633,2301479,-4723732,-2007324,-4599762,-5755220,-3464074,-6449226,-3972364,-4158657,-1908262,-4230449,-8089992
111439,532812,-1447139,124719,-277559,2302954,-4045176,-2008661,-4608867,-5765536,-3469994,-6462414,-3947234,-4170871,-1922726,-4238124,-7542562
111440,523056,-1438240,118533,-284719,2297488,-3458399,-2016498,-4624019,-5770894,-3478352,-6476684,-3905397,-4182686,-1940503,-4248833,-6899353
111441,514782,-1428069,111070,-294036,2284419,-3438759,-2028723,-4632561,-5765241,-3483262,-6479904,-3867827,-4191354,-1949171,-4256718,-6687165
111442,511049,-1420799,106051,-301769,2274160,-3462934,-2037999,-4636864,-5760769,-3486611,-6480716,-3843885,-4202155,-1955651,-4263419,-6654120
111443,506437,-1410865,100544,-309500,2269650,-2921979,-2044596,-4650008,-5765927,-3493864,-6492454,-3813997,-4217160,-1972931,-4273929,-6207639
111444,498219,-1394263,89946,-321970,2260926,-2340111,-2055776,-4670022,-5768369,-3503551,-6507086,-3767754,-4231353,-1994617,-4287165,-5572717
111445,490838,-1376256,77806,-336623,2244487,-2325482,-2071485,-4683891,-5759632,-3509889,-6510983,-3724412,-4241409,-2007139,-4297536,-5340312
111446,488566,-1362075,68869,-348824,2230111,-2501320,-2084140,-4690656,-5749613,-3513032,-6509189,-3697460,-4251422,-2013882,-4304981,-5397771
111447,487151,-1347452,61442,-359056,2223388,-2154320,-2092055,-4703146,-5749529,-3518739,-6516700,-3670511,-4264961,-2029127,-4314843,-5121274
111448,482289,-1327196,50200,-372365,2215324,-1631578,-2102490,-4723109,-5749585,-3527099,-6529229,-3628221,-4277693,-2049992,-4327230,-4570226
111449,477495,-1305373,37344,-387671,2199973,-1638954,-2117294,-4737682,-5738822,-3532421,-6531896,-3586719,-4285614,-2062177,-4336749,-4365079
111450,477684,-1288192,28063,-400061,2185541,-1963051,-2129464,-4743014,-5724694,-3533617,-6526435,-3563189,-4291825,-2065859,-4342192,-4535451
111451,479606,-1273144,21524,-409342,2179431,-1830526,-2135947,-4751569,-5720533,-3536444,-6528577,-3545490,-4301257,-2075737,-4348891,-4461277
111452,477944,-1253891,12132,-420492,2174143,-1385374,-2143339,-4768441,-5720032,-3542708,-6538374,-3514364,-4310922,-2093162,-4358759,-4031093
111453,475406,-1232808,763,-433747,2162096,-1395670,-2155024,-4781336,-5709593,-3546544,-6539988,-3480811,-4315644,-2103231,-4366246,-3859560
111454,477152,-1216591,-7226,-444210,2149423,-1819454,-2165075,-4784066,-5693812,-3545634,-6531671,-3464718,-4317444,-2102901,-4368919,-4116401
111455,481774,-1204274,-11297,-450601,2145236,-1882341,-2168708,-4787036,-5687081,-3545307,-6528679,-3458881,-4322041,-2106231,-4371701,-4229480
111456,482747,-1189127,-17276,-457762,2144004,-1512431,-2171876,-4798994,-5686925,-3548825,-6535276,-3441336,-4327831,-2118471,-4377864,-3924774
111457,481779,-1171538,-25812,-467408,2136634,-1486718,-2179444,-4809221,-5678397,-3550935,-6536072,-3417559,-4329341,-2125731,-4382644,-3766767
111458,484193,-1158102,-31576,-474872,2126795,-1938618,-2186739,-4809192,-5662911,-3548319,-6525988,-3408762,-4327390,-2121974,-4382711,-4054412
111459,490146,-1149476,-32928,-478034,2124714,-2140146,-2187747,-4807164,-5654808,-3545336,-6518792,-3412783,-4327914,-2119522,-4382086,-4297754
111460,492743,-1138855,-35277,-481106,2127292,-1811942,-2187078,-4814351,-5655402,-3546410,-6522557,-3406483,-4330827,-2127147,-4385144,-4081600
111461,492453,-1124560,-40833,-487185,2124385,-1701634,-2190830,-4822420,-5649466,-3547346,-6523287,-3389774,-4330375,-2132669,-4388137,-3891645
111462,494295,-1112188,-44882,-492303,2116926,-2119084,-2196064,-4821116,-5635329,-3544137,-6512979,-3384901,-4326298,-2127359,-4387011,-4149769
111463,499701,-1106636,-44969,-493857,2115323,-2419187,-2196182,-4816141,-5626664,-3539971,-6503310,-3395067,-4324597,-2121295,-4384733,-4472147
