Tm,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,ch9,ch10,ch11,ch12,ch13,ch14,ch15,ch16
129037,543688,-1074749,-125353,-580291,1929108,-2895454,-2307632,-5157467,-5436695,-3300944,-6262542,-3849978,-4040986,-1760618,-4009127,-5370004
129038,542895,-1072284,-124519,-578544,1933843,-2480921,-2303104,-5162508,-5442996,-3301895,-6269268,-3849647,-4041176,-1766184,-4009624,-5052543
129039,540573,-1068555,-127059,-580692,1931187,-2474127,-2305711,-5165763,-5441181,-3302816,-6270709,-3845899,-4040133,-1767699,-4010910,-4942749
129040,541076,-1070924,-128431,-582659,1925971,-2886404,-2310702,-5161347,-5435692,-3302124,-6264886,-3846462,-4040157,-1761579,-4011107,-5241311
129041,543874,-1075441,-126032,-580671,1928129,-2949006,-2308553,-5157230,-5437806,-3301175,-6263235,-3851192,-4041876,-1758409,-4010324,-5398281
129042,543637,-1073834,-124507,-578326,1933500,-2535391,-2303374,-5161475,-5444522,-3301806,-6269566,-3851714,-4042367,-1763474,-4010470,-5108329
129043,541044,-1069552,-126804,-580122,1932039,-2423597,-2304848,-5166027,-5444090,-3302908,-6272501,-3847784,-4041507,-1766553,-4011862,-4921306
129044,540854,-1070761,-128822,-582653,1926279,-2812056,-2310327,-5162684,-5438306,-3302556,-6267346,-3847190,-4041241,-1761387,-4012356,-5175061
129045,543547,-1075788,-127147,-581529,1926868,-2983272,-2309665,-5157677,-5438831,-3301589,-6264323,-3851881,-4042912,-1757051,-4011702,-5405377
129046,543753,-1075401,-125186,-578902,1932434,-2598767,-2304326,-5160927,-5445831,-3302045,-6270076,-3853556,-4043855,-1761464,-4011707,-5164544
129047,541406,-1070774,-126986,-580084,1932431,-2395274,-2304390,-5166071,-5446867,-3303203,-6274261,-3849749,-4043086,-1765708,-4012959,-4917459
129048,540709,-1070495,-129194,-582649,1926819,-2733377,-2309731,-5163849,-5441107,-3303033,-6269931,-3848026,-4042492,-1761635,-4013667,-5111279
129049,543301,-1075366,-127966,-582164,1926061,-2995574,-2310387,-5158165,-5439856,-3301899,-6265560,-3852124,-4043932,-1756257,-4013067,-5393761
129050,544296,-1075964,-125419,-579177,1931701,-2668916,-2304970,-5159846,-5446431,-3301989,-6270144,-3854641,-4045069,-1759427,-4012747,-5219582
129051,542084,-1071489,-126669,-579661,1933043,-2388477,-2303732,-5165485,-5448817,-3303125,-6275334,-3851311,-4044369,-1764531,-4013801,-4929709
129052,540625,-1070257,-129221,-582417,1927649,-2659421,-2308944,-5164761,-5443574,-3303244,-6272219,-3848834,-4043547,-1761858,-4014747,-5054550
129053,542781,-1074918,-128679,-582694,1925483,-2995193,-2310959,-5158881,-5440836,-3302152,-6266947,-3852282,-4044724,-1755844,-4014319,-5371920
129054,544321,-1076616,-125861,-579639,1930741,-2744586,-2305892,-5159017,-5446662,-3301854,-6270066,-3855561,-4045986,-1757557,-4013693,-5274432
129055,542519,-1072269,-126246,-579207,1933594,-2397656,-2303213,-5164647,-5450351,-3302869,-6276011,-3852858,-4045427,-1763207,-4014498,-4954721
129056,540694,-1069754,-128743,-581753,1929053,-2585702,-2307620,-5165134,-5445706,-3303139,-6274094,-3849444,-4044270,-1761803,-4015437,-5002714
129057,542318,-1073822,-128838,-582691,1925667,-2973236,-2310832,-5159367,-5441650,-3302114,-6268164,-3851966,-4045064,-1755449,-4015161,-5335261
129058,544126,-1076747,-126130,-579957,1930048,-2816969,-2306651,-5158212,-5446550,-3301652,-6269824,-3856010,-4046625,-1755764,-4014462,-5322221
129059,542641,-1073076,-125916,-578854,1933954,-2424686,-2302988,-5163815,-5451546,-3302709,-6276309,-3854297,-4046419,-1761795,-4015114,-4992386
129060,540538,-1069648,-128338,-581143,1930328,-2519502,-2306527,-5165609,-5447986,-3303286,-6275934,-3850414,-4045229,-1761984,-4016208,-4961404
129061,541568,-1072930,-129071,-582667,1925868,-2933797,-2310741,-5160283,-5442892,-3302404,-6269846,-3851944,-4045626,-1755725,-4016153,-5288004
129062,543736,-1076859,-126561,-580391,1929143,-2883392,-2307600,-5157777,-5446566,-3301811,-6270001,-3856572,-4047408,-1754635,-4015543,-5361337
129063,542763,-1074126,-125674,-578704,1933873,-2468179,-2303134,-5162988,-5452565,-3302745,-6276662,-3855891,-4047577,-1760661,-4015977,-5040913
129064,540400,-1070107,-128066,-580784,1931291,-2464650,-2305720,-5166144,-5450254,-3303479,-6277776,-3851719,-4046386,-1762386,-4017107,-4932470
129065,540921,-1072256,-129281,-582683,1926193,-2879071,-2310590,-5161508,-5444493,-3302721,-6271796,-3852091,-4046393,-1756565,-4017275,-5233126
129066,543622,-1076618,-126827,-580687,1928449,-2936831,-2308420,-5157488,-5446396,-3301652,-6270086,-3856590,-4047997,-1753739,-4016407,-5386488
129067,543311,-1074774,-125228,-578344,1933890,-2523759,-2303278,-5161794,-5452904,-3302312,-6276410,-3856900,-4048456,-1759203,-4016570,-5094924
129068,540881,-1070291,-127399,-580076,1932515,-2423642,-2304677,-5166007,-5452063,-3303286,-6279026,-3852757,-4047343,-1762306,-4017729,-4916486
129069,540767,-1071351,-129148,-582421,1926970,-2813059,-2309991,-5162474,-5445939,-3302694,-6273517,-3851986,-4046858,-1757161,-4018016,-5173334
129070,543421,-1076202,-127227,-581163,1927756,-2975986,-2309195,-5157537,-5446304,-3301597,-6270424,-3856489,-4048445,-1753128,-4017264,-5397603
129071,543658,-1075581,-125158,-578472,1933390,-2591127,-2303833,-5160767,-5453002,-3301958,-6276028,-3857894,-4049243,-1757776,-4017114,-5154227
129072,541310,-1070937,-126882,-579606,1933382,-2397893,-2303970,-5165864,-5453729,-3303096,-6280072,-3854032,-4048390,-1762196,-4018317,-4914511
129073,540554,-1070867,-129042,-582213,1927717,-2739874,-2309431,-5163654,-5447749,-3302872,-6275608,-3852354,-4047759,-1758327,-4018986,-5113059
129074,543381,-1075554,-127502,-581442,1927296,-2997152,-2309759,-5157779,-5446253,-3301526,-6270963,-3856186,-4048887,-1752967,-4018104,-5393169
129075,544289,-1076078,-124959,-578422,1932974,-2666251,-2304373,-5159574,-5452639,-3301514,-6275408,-3858476,-4049816,-1756326,-4017636,-5214912
129076,542077,-1071506,-126187,-578894,1934316,-2388019,-2303224,-5165145,-5454913,-3302739,-6280597,-3855116,-4049152,-1761734,-4018734,-4926159
129077,540671,-1070287,-128702,-581649,1928918,-2663876,-2308469,-5164354,-5449354,-3302774,-6277271,-3852471,-4048196,-1759074,-4019526,-5055094
129078,542913,-1074949,-128070,-581819,1926895,-2997561,-2310416,-5158404,-5446571,-3301697,-6271977,-3855929,-4049342,-1753307,-4019052,-5372553
129079,544465,-1076624,-125287,-578731,1932220,-2742369,-2305352,-5158696,-5452452,-3301532,-6275254,-3859257,-4050666,-1755444,-4018525,-5271243
129080,542507,-1072385,-125877,-578494,1934818,-2397698,-2302939,-5164536,-5456166,-3302797,-6281322,-3856599,-4050250,-1761524,-4019511,-4952031
129081,540524,-1070235,-128649,-581334,1929909,-2592339,-2307682,-5165197,-5451503,-3303199,-6279458,-3853273,-4049199,-1760397,-4020594,-5005502
129082,542228,-1074485,-128768,-582296,1926476,-2979113,-2310910,-5159460,-5447446,-3302212,-6273563,-3855863,-4050012,-1754289,-4020356,-5339257
129083,544251,-1077304,-125946,-579434,1931000,-2816379,-2306583,-5158254,-5452207,-3301681,-6275176,-3859722,-4051416,-1754810,-4019538,-5321360
129084,542818,-1073616,-125761,-578395,1934812,-2425022,-2302984,-5163866,-5457059,-3302771,-6281627,-3857837,-4051202,-1761069,-4020167,-4990714
129085,540647,-1070453,-128392,-580935,1930864,-2527684,-2306802,-5165812,-5453441,-3303449,-6281231,-3854022,-4050080,-1761456,-4021301,-4965726
129086,541898,-1073790,-129007,-582357,1926501,-2941259,-2310912,-5160417,-5448294,-3302532,-6275064,-3855542,-4050434,-1755315,-4021189,-5293869
129087,544183,-1077657,-126383,-579963,1929925,-2884048,-2307642,-5157899,-5451761,-3301750,-6275102,-3859896,-4052003,-1754297,-4020308,-5361662
129088,543159,-1074929,-125632,-578327,1934534,-2469239,-2303295,-5163148,-5457629,-3302784,-6281778,-3859131,-4052167,-1760539,-4020832,-5039962
129089,540878,-1070926,-128019,-580398,1931883,-2473394,-2305892,-5166146,-5455244,-3303634,-6282819,-3854946,-4050929,-1762329,-4022000,-4937156
129090,541512,-1073183,-129173,-582237,1926829,-2889542,-2310644,-5161402,-5449318,-3302785,-6276686,-3855263,-4050742,-1756457,-4021952,-5241016
129091,544107,-1077651,-126786,-580284,1929081,-2940151,-2308442,-5157481,-5451254,-3301787,-6275012,-3859747,-4052282,-1753870,-4021038,-5389689
129092,543696,-1075800,-125280,-577957,1934428,-2525064,-2303328,-5161831,-5457662,-3302517,-6281290,-3859944,-4052693,-1759571,-4021212,-5095121
129093,541308,-1071305,-127384,-579597,1932990,-2430284,-2304729,-5165926,-5456617,-3303524,-6283789,-3855675,-4051520,-1762754,-4022377,-4920108
129094,541236,-1072426,-129034,-581835,1927494,-2823366,-2309944,-5162284,-5450279,-3302837,-6278097,-3854824,-4050906,-1757598,-4022559,-5181266
129095,543866,-1077287,-127084,-580497,1928375,-2980544,-2309017,-5157334,-5450552,-3301726,-6274962,-3859216,-4052362,-1753690,-4021743,-5402362
129096,544092,-1076514,-124972,-577707,1934102,-2591473,-2303571,-5160504,-5457206,-3302197,-6280607,-3860451,-4053046,-1758522,-4021646,-5154611
129097,541717,-1071749,-126621,-578758,1934057,-2401686,-2303676,-5165392,-5457642,-3303269,-6284374,-3856290,-4051985,-1762894,-4022721,-4916269
129098,540989,-1071686,-128729,-581295,1928429,-2748670,-2309041,-5163000,-5451311,-3302822,-6279537,-3854312,-4051017,-1758765,-4023106,-5119164
129099,543700,-1076471,-127177,-580563,1928053,-3001384,-2309357,-5157199,-5449955,-3301663,-6275156,-3858332,-4052301,-1753784,-4022427,-5397434
129100,544650,-1076734,-124461,-577359,1933949,-2665257,-2303750,-5158918,-5456262,-3301637,-6279620,-3860452,-4053141,-1757302,-4021911,-5214202
129101,542384,-1072101,-125672,-577810,1935217,-2392075,-2302624,-5164478,-5458295,-3302822,-6284621,-3856839,-4052288,-1762687,-4022941,-4927819
129102,540964,-1070912,-128115,-580514,1929844,-2674217,-2307829,-5163564,-5452527,-3302765,-6281044,-3854067,-4051182,-1759929,-4023618,-5062652
129103,543279,-1075580,-127341,-580576,1927965,-3002786,-2309576,-5157520,-5449627,-3301582,-6275636,-3857459,-4052197,-1754191,-4023032,-5378236
129104,544689,-1077234,-124576,-577519,1933253,-2741092,-2304516,-5157913,-5455442,-3301414,-6278913,-3860629,-4053429,-1756491,-4022509,-5270860
129105,542539,-1073103,-125379,-577449,1935614,-2399661,-2302327,-5163929,-5459132,-3302799,-6284998,-3857915,-4053072,-1762728,-4023634,-4952569
129106,540636,-1070925,-128106,-580216,1930702,-2599619,-2307087,-5164517,-5454300,-3303173,-6282947,-3854513,-4051968,-1761584,-4024654,-5010486
129107,542471,-1075125,-128081,-581070,1927463,-2984486,-2310130,-5158629,-5450072,-3302066,-6276879,-3857006,-4052619,-1755423,-4024237,-5344284
129108,544419,-1077896,-125222,-578199,1932038,-2815167,-2305736,-5157519,-5454956,-3301648,-6278652,-3860897,-4054052,-1756196,-4023517,-5320997
129109,542764,-1074289,-125254,-577339,1935623,-2425412,-2302376,-5163322,-5459859,-3302956,-6285221,-3859050,-4053959,-1762726,-4024401,-4989831
129110,540589,-1071147,-127921,-579916,1931668,-2534637,-2306256,-5165169,-5456061,-3303616,-6284602,-3855121,-4052739,-1763078,-4025536,-4969669
129111,541854,-1074589,-128557,-581369,1927323,-2950373,-2310359,-5159790,-5450927,-3302762,-6278375,-3856706,-4053100,-1756980,-4025437,-5301319
129112,544133,-1078392,-125926,-578948,1930758,-2885634,-2307006,-5157356,-5454542,-3302147,-6278511,-3861063,-4054714,-1756173,-4024692,-5364344
129113,543111,-1075477,-125139,-577278,1935371,-2468695,-2302604,-5162534,-5460272,-3303165,-6285101,-3860069,-4054734,-1762467,-4025186,-5039463
129114,540678,-1071577,-127701,-579542,1932501,-2477997,-2305429,-5165634,-5457752,-3304112,-6286057,-3855820,-4053559,-1764354,-4026449,-4940042
129115,541302,-1074010,-128961,-581511,1927388,-2897209,-2310251,-5160996,-5451940,-3303477,-6279992,-3856296,-4053536,-1758701,-4026621,-5247714
129116,543941,-1078496,-126612,-579564,1929665,-2942077,-2308020,-5157236,-5454077,-3302661,-6278506,-3860882,-4055187,-1756407,-4025862,-5393143
129117,543399,-1076721,-125292,-577425,1934828,-2524850,-2303105,-5161768,-5460640,-3303640,-6285000,-3861105,-4055732,-1762438,-4026281,-5095559
129118,540826,-1072484,-127694,-579386,1933034,-2435442,-2304847,-5166064,-5459629,-3304841,-6287553,-3856887,-4054739,-1765839,-4027699,-4924143
129119,541011,-1073480,-129160,-581447,1927733,-2830751,-2309834,-5162166,-5453208,-3304085,-6281699,-3855929,-4054018,-1760570,-4027747,-5188166
129120,543741,-1078226,-127099,-579988,1928814,-2982303,-2308741,-5157159,-5453487,-3302907,-6278501,-3860237,-4055373,-1756702,-4026809,-5405666
129121,543813,-1077424,-125066,-577273,1934467,-2590185,-2303374,-5160515,-5460070,-3303417,-6284108,-3861354,-4056014,-1761692,-4026706,-5153974
129122,541204,-1072796,-126939,-578519,1934175,-2406187,-2303717,-5165557,-5460551,-3304704,-6287954,-3857284,-4055074,-1766256,-4027964,-4919349
129123,540181,-1072894,-129126,-581149,1928457,-2756436,-2309165,-5163188,-5454325,-3304431,-6283189,-3855497,-4054288,-1762307,-4028482,-5126212
129124,542598,-1077671,-127582,-580376,1928123,-3003600,-2309386,-5157378,-5452927,-3303217,-6278671,-3859405,-4055492,-1757351,-4027647,-5401130
129125,543164,-1077975,-124975,-577297,1933902,-2663507,-2303877,-5159245,-5459302,-3303392,-6283231,-3861499,-4056399,-1761193,-4027277,-5213319
129126,540540,-1073327,-126212,-577830,1935091,-2394763,-2302826,-5164795,-5461297,-3304740,-6288254,-3857937,-4055662,-1766757,-4028444,-4929274
129127,538949,-1072131,-128569,-580527,1929751,-2680525,-2307984,-5163684,-5455336,-3304614,-6284479,-3855066,-4054456,-1764002,-4029038,-5067641
129128,541118,-1076692,-127646,-580476,1928055,-3006682,-2309532,-5157525,-5452079,-3303281,-6278802,-3858077,-4055205,-1758496,-4028192,-5382261
129129,542336,-1078101,-124676,-577258,1933533,-2739752,-2304283,-5157839,-5457422,-3303042,-6281863,-3860722,-4056201,-1761378,-4027408,-5270149
129130,540159,-1073592,-125112,-576886,1936193,-2401235,-2301829,-5163461,-5460333,-3304211,-6287451,-3857368,-4055446,-1767941,-4028136,-4952859
129131,538198,-1071200,-127526,-579427,1931564,-2605874,-2306322,-5163685,-5454836,-3304440,-6285002,-3853522,-4054088,-1767121,-4028862,-5014957
129132,539946,-1075269,-127299,-580114,1928574,-2989496,-2309149,-5157639,-5450247,-3303305,-6278785,-3855711,-4054649,-1761462,-4028286,-5349207
129133,541802,-1077815,-124274,-577064,1933329,-2814983,-2304555,-5156477,-5454686,-3302794,-6280332,-3859087,-4055852,-1762683,-4027321,-5321632
129134,540121,-1073948,-124110,-576041,1937066,-2426361,-2301017,-5162094,-5458894,-3303873,-6286454,-3856563,-4055336,-1769445,-4027840,-4990062
129135,538086,-1070531,-126434,-578330,1933387,-2540696,-2304599,-5163532,-5454509,-3304341,-6285421,-3852134,-4053797,-1769961,-4028649,-4974327
129136,539491,-1073724,-126734,-579503,1929448,-2954429,-2308292,-5157751,-5448848,-3303207,-6278802,-3853262,-4053807,-1764064,-4028131,-5305712
129137,541921,-1077122,-123708,-576699,1933358,-2883886,-2304467,-5154981,-5452023,-3302386,-6278666,-3857171,-4055054,-1763544,-4026977,-5364039
129138,540713,-1074061,-122848,-574992,1938019,-2467724,-2300021,-5160226,-5457452,-3303431,-6285109,-3855872,-4054964,-1770284,-4027359,-5038301
129139,538117,-1070224,-125389,-577281,1935110,-2484525,-2302905,-5163286,-5454506,-3304261,-6285765,-3851316,-4053564,-1772374,-4028394,-4944614
129140,538840,-1072538,-126357,-579029,1930275,-2904139,-2307453,-5158346,-5448166,-3303356,-6279282,-3851358,-4053232,-1766769,-4028100,-5254089
129141,541512,-1076816,-123718,-576846,1932829,-2943791,-2304872,-5154404,-5449886,-3302442,-6277611,-3855606,-4054644,-1764741,-4027059,-5395866
129142,541270,-1074474,-121861,-574219,1938501,-2523553,-2299474,-5158554,-5455784,-3303031,-6283575,-3855144,-4054605,-1770702,-4026860,-5094791
129143,538801,-1069906,-123937,-575890,1937002,-2438244,-2300969,-5162491,-5454183,-3303969,-6285642,-3850386,-4053199,-1774084,-4027792,-4925595
129144,538803,-1071090,-125496,-578096,1931606,-2836844,-2306092,-5158671,-5447479,-3303262,-6279657,-3849282,-4052472,-1769133,-4027772,-5193107
129145,541771,-1075644,-123147,-576411,1932982,-2984551,-2304707,-5153474,-5447489,-3302006,-6276306,-3853299,-4053601,-1765452,-4026597,-5408866
129146,542049,-1074501,-120798,-573423,1938943,-2587907,-2299043,-5156589,-5453751,-3302406,-6281754,-3854047,-4053989,-1770636,-4026271,-5153012
129147,539317,-1069869,-122711,-574734,1938569,-2405924,-2299482,-5161696,-5453784,-3303598,-6285309,-3849582,-4052827,-1775313,-4027344,-4918419
129148,538501,-1070029,-124823,-577393,1932872,-2761802,-2304929,-5159237,-5447440,-3303484,-6280496,-3847736,-4052081,-1771646,-4027862,-5130047
129149,541117,-1075004,-123322,-576694,1932556,-3006376,-2305148,-5153555,-5445967,-3302319,-6275998,-3851601,-4053231,-1766943,-4026936,-5404843
129150,541878,-1075188,-120733,-573573,1938324,-2659336,-2299609,-5155536,-5452261,-3302631,-6280625,-3853549,-4054087,-1771102,-4026506,-5211149
129151,539441,-1070486,-122066,-574184,1939317,-2392506,-2298702,-5161152,-5453978,-3304046,-6285494,-3849680,-4053259,-1776844,-4027579,-4926459
129152,538160,-1069341,-124450,-576942,1933918,-2684751,-2303914,-5159988,-5447936,-3304109,-6281655,-3846766,-4052150,-1774249,-4028186,-5070165
129153,540630,-1073951,-123479,-576930,1932304,-3008230,-2305372,-5153892,-5444983,-3302979,-6276117,-3849981,-4053059,-1768695,-4027427,-5384545
129154,542057,-1075302,-120569,-573795,1937751,-2734877,-2300138,-5154418,-5450709,-3302950,-6279391,-3852804,-4054118,-1771361,-4026790,-5266780
129155,540022,-1070776,-121173,-573573,1940156,-2398447,-2297865,-5160184,-5453853,-3304283,-6285054,-3849541,-4053432,-1777639,-4027665,-4949189
129156,538351,-1068452,-123618,-576151,1935368,-2610119,-2302447,-5160318,-5448529,-3304544,-6282460,-3845752,-4052073,-1776321,-4028352,-5016987
129157,540314,-1072685,-123429,-576884,1932353,-2992419,-2305272,-5154372,-5444329,-3303596,-6276331,-3848249,-4052775,-1770394,-4027784,-5352143
129158,542141,-1075351,-120620,-574006,1936982,-2811338,-2300831,-5153515,-5449166,-3303291,-6278142,-3851919,-4054105,-1771527,-4026914,-5319361
129159,540381,-1071501,-120610,-573112,1940459,-2422617,-2297517,-5159317,-5453687,-3304616,-6284445,-3849615,-4053751,-1778144,-4027562,-4986101
129160,538145,-1068388,-123284,-575716,1936314,-2542466,-2301492,-5161049,-5449517,-3305279,-6283490,-3845417,-4052441,-1778434,-4028527,-4973950
129161,539693,-1071734,-123636,-576952,1932272,-2959091,-2305248,-5155332,-5444105,-3304247,-6276897,-3846761,-4052567,-1772267,-4028077,-5309081
129162,542086,-1075330,-120796,-574308,1936024,-2882711,-2301576,-5152869,-5447684,-3303673,-6277026,-3850977,-4054036,-1771758,-4027167,-5363773
129163,540830,-1072337,-120177,-572739,1940452,-2462675,-2297359,-5158305,-5453265,-3304899,-6283582,-3849698,-4054054,-1778391,-4027676,-5033486
129164,538316,-1068491,-122813,-575151,1937334,-2483804,-2300405,-5161386,-5450406,-3305873,-6284269,-3845220,-4052784,-1780307,-4028836,-4941697
129165,539250,-1070893,-123789,-576946,1932526,-2907969,-2304967,-5156373,-5444390,-3305157,-6277925,-3845632,-4052616,-1774572,-4028696,-5256022
129166,541937,-1075341,-121322,-574924,1935003,-2942297,-2302533,-5152642,-5446569,-3304483,-6276514,-3850216,-4054202,-1772560,-4027799,-5394863
129167,541503,-1073176,-119796,-572527,1940353,-2520531,-2297450,-5157123,-5452722,-3305361,-6282704,-3849911,-4054321,-1778502,-4027806,-5091216
129168,538914,-1068859,-122178,-574437,1938493,-2441210,-2299309,-5161357,-5451383,-3306644,-6284930,-3845443,-4053146,-1781809,-4029014,-4925698
129169,539024,-1070311,-123862,-576765,1932981,-2845306,-2304588,-5157576,-5445112,-3306287,-6279137,-3844864,-4052716,-1776817,-4029271,-5199279
129170,541842,-1075261,-121852,-575407,1934086,-2986060,-2303496,-5152791,-5445705,-3305472,-6276213,-3849428,-4054249,-1773376,-4028453,-5410947
129171,541949,-1074376,-119864,-572701,1939663,-2587255,-2298166,-5156346,-5452264,-3306129,-6281902,-3850385,-4054746,-1778596,-4028329,-5151989
129172,539544,-1069624,-121688,-573887,1939273,-2411429,-2298592,-5161221,-5452423,-3307449,-6285449,-3846056,-4053647,-1783111,-4029450,-4921365
129173,539008,-1069832,-123774,-576455,1933586,-2772281,-2303969,-5158588,-5446087,-3307272,-6280456,-3844311,-4052832,-1779067,-4029845,-5138266
129174,541701,-1074957,-122364,-575829,1933246,-3010977,-2304206,-5153074,-5444921,-3306247,-6276089,-3848397,-4054053,-1774322,-4028964,-5409885
129175,542508,-1075186,-119863,-572732,1938982,-2660157,-2298722,-5155252,-5451414,-3306712,-6280801,-3850439,-4054908,-1778434,-4028625,-5212126
129176,540221,-1070457,-121182,-573286,1939931,-2397677,-2297861,-5160791,-5453126,-3308168,-6285529,-3846544,-4053992,-1783919,-4029692,-4930084
129177,538888,-1069617,-123727,-576173,1934325,-2696119,-2303234,-5159679,-5447313,-3308412,-6281752,-3843904,-4052986,-1781174,-4030406,-5079509
129178,541219,-1074650,-123030,-576337,1932511,-3017431,-2304914,-5153817,-5444743,-3307537,-6276500,-3847571,-4054122,-1775716,-4029791,-5394502
129179,542399,-1076357,-120444,-573425,1937667,-2738056,-2299943,-5154717,-5450766,-3307736,-6280043,-3850670,-4055378,-1778507,-4029274,-5271871
129180,540298,-1072036,-121246,-573356,1939820,-2402508,-2297926,-5160681,-5454004,-3309276,-6285826,-3847527,-4054824,-1784804,-4030291,-4953636
129181,538511,-1070061,-123972,-576194,1934706,-2620098,-2302836,-5160973,-5448936,-3309852,-6283472,-3844131,-4053747,-1783600,-4031279,-5025896
129182,540543,-1074498,-123849,-576983,1931634,-3001897,-2305677,-5155034,-5444963,-3308994,-6277468,-3846880,-4054488,-1777619,-4030837,-5362393
129183,542471,-1077156,-121012,-574020,1936334,-2813547,-2301154,-5154295,-5450005,-3308806,-6279414,-3850656,-4055824,-1778799,-4030089,-5323952
129184,540763,-1073317,-121158,-573177,1939723,-2425203,-2297991,-5160244,-5454495,-3310172,-6285707,-3848291,-4055421,-1785336,-4030817,-4989049
129185,538516,-1070466,-124039,-575959,1935346,-2552019,-2302246,-5162064,-5450504,-3311101,-6284879,-3844361,-4054287,-1785680,-4032048,-4982224
129186,539814,-1074366,-124824,-577598,1930984,-2969151,-2306386,-5156694,-5445537,-3310469,-6278653,-3846251,-4054753,-1779727,-4031956,-5319604
129187,542019,-1078189,-122252,-575128,1934571,-2885061,-2302974,-5154624,-5449519,-3310177,-6279131,-3850772,-4056392,-1779430,-4031244,-5368684
129188,540779,-1075219,-121737,-573631,1938871,-2466054,-2298920,-5160202,-5455252,-3311608,-6285830,-3849613,-4056467,-1786096,-4031892,-5037272
129189,538438,-1071487,-124441,-576042,1935627,-2493219,-2302083,-5163199,-5452567,-3312853,-6286603,-3845391,-4055359,-1788001,-4033214,-4950175
129190,539230,-1074300,-125686,-578115,1930528,-2919104,-2306937,-5158479,-5446728,-3312297,-6280359,-3846085,-4055316,-1782260,-4033218,-5267077
129191,541914,-1078787,-123217,-576047,1933069,-2945559,-2304501,-5154879,-5449083,-3311639,-6279085,-3850766,-4056867,-1780274,-4032327,-5400619
129192,541418,-1076640,-121880,-573799,1938219,-2520736,-2299601,-5159539,-5455342,-3312678,-6285465,-3850603,-4057101,-1786366,-4032500,-5092720
129193,538918,-1072309,-124333,-575769,1936225,-2447632,-2301582,-5163651,-5453884,-3313926,-6287596,-3846129,-4055872,-1789499,-4033721,-4931045
129194,538947,-1074017,-126212,-578299,1930541,-2855086,-2307013,-5159962,-5447808,-3313747,-6281977,-3845809,-4055633,-1784553,-4034127,-5208367
129195,541641,-1079101,-124357,-577038,1931592,-2990539,-2305954,-5155402,-5448678,-3313082,-6279294,-3850600,-4057311,-1781232,-4033399,-5417363
129196,541716,-1078141,-122486,-574363,1937103,-2586819,-2300691,-5159064,-5455414,-3313926,-6285185,-3851654,-4057999,-1786601,-4033407,-5153103
129197,539004,-1073654,-124681,-575896,1936284,-2415681,-2301534,-5164292,-5455711,-3315476,-6288879,-3847530,-4057119,-1791192,-4034751,-4925029
129198,538274,-1074192,-127044,-578819,1930324,-2781183,-2307238,-5161920,-5449653,-3315579,-6284099,-3846159,-4056572,-1787277,-4035427,-5146427
129199,540969,-1079407,-125666,-578262,1929996,-3017707,-2307499,-5156471,-5448762,-3314755,-6280011,-3850566,-4058016,-1782681,-4034729,-5418101
129200,541729,-1079586,-123257,-575229,1935672,-2661238,-2302046,-5158745,-5455302,-3315199,-6284876,-3852627,-4058923,-1786821,-4034379,-5215553
129201,539266,-1074935,-124845,-575979,1936381,-2399885,-2301438,-5164522,-5457086,-3316754,-6289785,-3848837,-4058178,-1792403,-4035594,-4932722
129202,537975,-1074169,-127519,-578949,1930646,-2702338,-2306945,-5163471,-5451314,-3317051,-6286052,-3846353,-4057308,-1789660,-4036439,-5085281
129203,540498,-1079154,-126759,-579059,1928928,-3024063,-2308494,-5157554,-5448751,-3316057,-6280768,-3850098,-4058407,-1784072,-4035787,-5401655
129204,542038,-1080429,-123863,-575765,1934461,-2739065,-2303163,-5158187,-5454806,-3316152,-6284331,-3853159,-4059574,-1786831,-4035239,-5274883
129205,539912,-1075899,-124674,-575672,1936618,-2402211,-2301156,-5164186,-5457950,-3317544,-6290052,-3849928,-4058949,-1793026,-4036174,-4954044
129206,538101,-1073896,-127478,-578618,1931438,-2625589,-2306149,-5164506,-5452752,-3318008,-6287603,-3846565,-4057827,-1791673,-4037137,-5030222
129207,540230,-1078355,-127336,-579419,1928483,-3010336,-2308941,-5158517,-5448687,-3316978,-6281471,-3849356,-4058483,-1785450,-4036541,-5370262
129208,542217,-1080901,-124422,-576409,1933286,-2816402,-2304338,-5157738,-5453883,-3316807,-6283559,-3853292,-4059906,-1786669,-4035774,-5328445
129209,540409,-1076958,-124588,-575634,1936515,-2424440,-2301291,-5163768,-5458504,-3318290,-6290033,-3851072,-4059704,-1793355,-4036647,-4989564
129210,538128,-1074005,-127493,-578476,1932074,-2555927,-2305597,-5165555,-5454495,-3319236,-6289230,-3847224,-4058641,-1793649,-4037966,-4984992
129211,539591,-1077756,-128066,-579953,1927927,-2977592,-2309531,-5159991,-5449321,-3318312,-6282749,-3848984,-4058891,-1787335,-4037587,-5326808
129212,542071,-1081208,-125129,-577127,1931908,-2887489,-2305694,-5157552,-5453115,-3317677,-6282999,-3853267,-4060259,-1786726,-4036499,-5372484
129213,540873,-1077884,-124460,-575464,1936331,-2464302,-2301457,-5162974,-5458722,-3318966,-6289646,-3852009,-4060245,-1793299,-4037042,-5036586
129214,538328,-1074047,-127147,-577939,1933050,-2496419,-2304703,-5165945,-5455815,-3320065,-6290265,-3847716,-4059091,-1794977,-4038293,-4952592
